geo,geography_level,component,gender,age_group,period,start_year,end_year,value
"Southern, Nova Scotia",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,343.0
"Southern, Nova Scotia",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,107.0
"Southern, Nova Scotia",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,75.0
"Southern, Nova Scotia",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-109.0
"Southern, Nova Scotia",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,-90.0
"Southern, Nova Scotia",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Southern, Nova Scotia",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Halifax, Nova Scotia",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,2031.0
"Halifax, Nova Scotia",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,1952.0
"Halifax, Nova Scotia",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,1962.0
"Halifax, Nova Scotia",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,1842.0
"Halifax, Nova Scotia",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,4153.0
"Halifax, Nova Scotia",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,3989.0
"Halifax, Nova Scotia",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,572.0
"Halifax, Nova Scotia",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,627.0
"Halifax, Nova Scotia",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,225.0
"Halifax, Nova Scotia",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,246.0
"Halifax, Nova Scotia",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Halifax, Nova Scotia",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Halifax, Nova Scotia",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,458.0
"Halifax, Nova Scotia",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,522.0
"Halifax, Nova Scotia",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,79.0
"Halifax, Nova Scotia",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-42.0
"Halifax, Nova Scotia",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-586.0
"Halifax, Nova Scotia",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,-189.0
"Halifax, Nova Scotia",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Halifax, Nova Scotia",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
New Brunswick,province,births,Men+,All ages,2024 / 2025,2024,2025,3400.0
New Brunswick,province,births,Women+,All ages,2024 / 2025,2024,2025,3218.0
New Brunswick,province,deaths,Men+,All ages,2024 / 2025,2024,2025,4629.0
New Brunswick,province,deaths,Women+,All ages,2024 / 2025,2024,2025,4259.0
New Brunswick,province,immigrants,Men+,All ages,2024 / 2025,2024,2025,6274.0
New Brunswick,province,immigrants,Women+,All ages,2024 / 2025,2024,2025,6258.0
New Brunswick,province,emigrants,Men+,All ages,2024 / 2025,2024,2025,479.0
New Brunswick,province,emigrants,Women+,All ages,2024 / 2025,2024,2025,433.0
New Brunswick,province,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,175.0
New Brunswick,province,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,172.0
New Brunswick,province,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
New Brunswick,province,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
New Brunswick,province,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-92.0
New Brunswick,province,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-94.0
New Brunswick,province,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,0.0
New Brunswick,province,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,0.0
New Brunswick,province,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,1076.0
New Brunswick,province,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,802.0
New Brunswick,province,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
New Brunswick,province,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Campbellton-Miramichi, New Brunswick",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,491.0
"Campbellton-Miramichi, New Brunswick",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,434.0
"Campbellton-Miramichi, New Brunswick",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,1122.0
"Campbellton-Miramichi, New Brunswick",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,906.0
"Campbellton-Miramichi, New Brunswick",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,478.0
"Campbellton-Miramichi, New Brunswick",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,466.0
"Campbellton-Miramichi, New Brunswick",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,26.0
"Campbellton-Miramichi, New Brunswick",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,10.0
"Campbellton-Miramichi, New Brunswick",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,9.0
"Campbellton-Miramichi, New Brunswick",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,5.0
"Campbellton-Miramichi, New Brunswick",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Campbellton-Miramichi, New Brunswick",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Campbellton-Miramichi, New Brunswick",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,50.0
"Campbellton-Miramichi, New Brunswick",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,23.0
"Campbellton-Miramichi, New Brunswick",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-154.0
"Campbellton-Miramichi, New Brunswick",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-89.0
"Campbellton-Miramichi, New Brunswick",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,329.0
"Campbellton-Miramichi, New Brunswick",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,313.0
"Campbellton-Miramichi, New Brunswick",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Campbellton-Miramichi, New Brunswick",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Moncton-Richibucto, New Brunswick",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,1080.0
"Moncton-Richibucto, New Brunswick",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,1033.0
"Moncton-Richibucto, New Brunswick",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,1163.0
"Moncton-Richibucto, New Brunswick",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,1111.0
"Moncton-Richibucto, New Brunswick",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,3158.0
"Moncton-Richibucto, New Brunswick",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,3167.0
"Moncton-Richibucto, New Brunswick",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,118.0
"Moncton-Richibucto, New Brunswick",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,153.0
"Moncton-Richibucto, New Brunswick",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,63.0
"Moncton-Richibucto, New Brunswick",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,56.0
"Moncton-Richibucto, New Brunswick",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Moncton-Richibucto, New Brunswick",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Moncton-Richibucto, New Brunswick",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-165.0
"Moncton-Richibucto, New Brunswick",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-84.0
"Moncton-Richibucto, New Brunswick",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,142.0
"Moncton-Richibucto, New Brunswick",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,49.0
"Moncton-Richibucto, New Brunswick",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,385.0
"Moncton-Richibucto, New Brunswick",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,293.0
"Moncton-Richibucto, New Brunswick",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Moncton-Richibucto, New Brunswick",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Saint John-St. Stephen, New Brunswick",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,801.0
"Saint John-St. Stephen, New Brunswick",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,762.0
"Saint John-St. Stephen, New Brunswick",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,1039.0
"Saint John-St. Stephen, New Brunswick",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,1001.0
"Saint John-St. Stephen, New Brunswick",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,1188.0
"Saint John-St. Stephen, New Brunswick",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,1167.0
"Saint John-St. Stephen, New Brunswick",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,98.0
"Saint John-St. Stephen, New Brunswick",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,76.0
"Saint John-St. Stephen, New Brunswick",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,30.0
"Saint John-St. Stephen, New Brunswick",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,28.0
"Saint John-St. Stephen, New Brunswick",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Saint John-St. Stephen, New Brunswick",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Saint John-St. Stephen, New Brunswick",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,155.0
"Saint John-St. Stephen, New Brunswick",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,79.0
"Saint John-St. Stephen, New Brunswick",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-50.0
"Saint John-St. Stephen, New Brunswick",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-62.0
"Saint John-St. Stephen, New Brunswick",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,134.0
"Saint John-St. Stephen, New Brunswick",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,23.0
"Saint John-St. Stephen, New Brunswick",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Saint John-St. Stephen, New Brunswick",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Fredericton-Oromocto, New Brunswick",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,718.0
"Fredericton-Oromocto, New Brunswick",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,678.0
"Fredericton-Oromocto, New Brunswick",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,736.0
"Fredericton-Oromocto, New Brunswick",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,729.0
"Fredericton-Oromocto, New Brunswick",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,990.0
"Fredericton-Oromocto, New Brunswick",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,1021.0
"Fredericton-Oromocto, New Brunswick",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,165.0
"Fredericton-Oromocto, New Brunswick",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,147.0
"Fredericton-Oromocto, New Brunswick",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,64.0
"Fredericton-Oromocto, New Brunswick",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,73.0
"Fredericton-Oromocto, New Brunswick",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Fredericton-Oromocto, New Brunswick",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Fredericton-Oromocto, New Brunswick",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-124.0
"Fredericton-Oromocto, New Brunswick",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-71.0
"Fredericton-Oromocto, New Brunswick",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,172.0
"Fredericton-Oromocto, New Brunswick",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,221.0
"Fredericton-Oromocto, New Brunswick",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,81.0
"Fredericton-Oromocto, New Brunswick",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,34.0
"Fredericton-Oromocto, New Brunswick",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Fredericton-Oromocto, New Brunswick",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Edmundston-Woodstock, New Brunswick",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,310.0
"Edmundston-Woodstock, New Brunswick",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,311.0
"Edmundston-Woodstock, New Brunswick",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,569.0
"Edmundston-Woodstock, New Brunswick",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,512.0
"Edmundston-Woodstock, New Brunswick",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,460.0
"Edmundston-Woodstock, New Brunswick",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,437.0
"Edmundston-Woodstock, New Brunswick",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,72.0
"Edmundston-Woodstock, New Brunswick",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,47.0
"Edmundston-Woodstock, New Brunswick",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,9.0
"Edmundston-Woodstock, New Brunswick",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,10.0
"Edmundston-Woodstock, New Brunswick",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Edmundston-Woodstock, New Brunswick",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Edmundston-Woodstock, New Brunswick",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-8.0
"Edmundston-Woodstock, New Brunswick",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-41.0
"Edmundston-Woodstock, New Brunswick",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-110.0
"Edmundston-Woodstock, New Brunswick",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-119.0
"Edmundston-Woodstock, New Brunswick",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,147.0
"Edmundston-Woodstock, New Brunswick",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,139.0
"Edmundston-Woodstock, New Brunswick",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Edmundston-Woodstock, New Brunswick",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
Quebec,province,births,Men+,All ages,2024 / 2025,2024,2025,39537.0
Quebec,province,births,Women+,All ages,2024 / 2025,2024,2025,37634.0
Quebec,province,deaths,Men+,All ages,2024 / 2025,2024,2025,39817.0
Quebec,province,deaths,Women+,All ages,2024 / 2025,2024,2025,39883.0
Quebec,province,immigrants,Men+,All ages,2024 / 2025,2024,2025,29106.0
Quebec,province,immigrants,Women+,All ages,2024 / 2025,2024,2025,28523.0
Quebec,province,emigrants,Men+,All ages,2024 / 2025,2024,2025,8066.0
Quebec,province,emigrants,Women+,All ages,2024 / 2025,2024,2025,7762.0
Quebec,province,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,3772.0
Quebec,province,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,3844.0
Quebec,province,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
Quebec,province,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
Quebec,province,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-2884.0
Quebec,province,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-2211.0
Quebec,province,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,0.0
Quebec,province,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,0.0
Quebec,province,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,10560.0
Quebec,province,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,10470.0
